1667;Budzis³aw;Zawall;5-Jan-04;1727;4;1545
1668;Klaudiusz;Zarêbkowicz;9-May-92;1681;2;1457
1669;Marcjan;Têga;25-Jan-93;906;3;1924
1670;Ambro¿y;Hatupczek;4-Feb-16;1081;2;100
1671;Natanael;H³odki;19-Feb-93;430;2;920
1672;Grodzis³aw;Bêdka;11-Nov-18;1586;3;5
1673;Radomys³;Wierczak;21-Dec-06;1995;3;28
1674;Wendelin;Genedera;15-Nov-06;1038;1;82
1675;Stojmir;Gerun;23-Dec-96;1243;2;1175
1676;RenÃƒÂ©;Artuchowski;14-Apr-98;2021;2;883
1677;Bazyliusz;Strêbowska;14-Aug-16;1982;1;818
1678;Sieciech;Hryculak;6-Oct-12;357;2;259
1679;Marceli;Knorc;13-Apr-95;721;4;296
1680;Zbys³aw;Reszela;30-Jan-97;1032;4;1500
1681;Gabor;Lenak;3-Jul-90;500;4;1301
1682;Florian;Makusch;14-Oct-90;1865;4;1704
1683;Œcibor;Chardziak;29-Dec-04;724;2;1792
1684;Walerian;Kozaniuk;23-Jul-97;1289;4;1780
1685;Œwieciech;Posiak;1-Nov-99;325;2;523
1686;Polikarp;Dro¿dziewicz;9-Oct-96;2097;3;57
1687;Bartosz;Secemski;25-Apr-06;1512;4;243
1688;Teodozjusz;Beger;6-Jan-96;49;4;1399
1689;Apollo;Zegarzewski;25-May-22;1100;2;190
1690;Jan Nepomucen;Brzozkowski;29-Jul-19;1951;3;250
1691;Dragomir;Trêpczyñski;16-Aug-03;1811;1;767
1692;Bêdzimir;Pomanowska;2-Jun-13;636;2;1461
1693;Iwo;Kosnarewicz;22-Aug-92;1129;4;223
1694;Pakosz³aw;Dro¿bin;4-Feb-98;1252;1;240
1695;Wieñczys³aw;Œrem;27-Dec-09;1377;4;1364
1696;Roœcis³aw;Groszka;9-Jul-97;1911;3;857
1697;Egbert;Ataraszkiewicz;9-Oct-05;323;4;1168
1698;Ubys³aw;Stenek;28.mar.21;1326;1;1287
1699;Bogumi³;Altewêgier;31-Jan-01;1685;4;750
1700;Saturnin;Bennett;3-Jul-11;1062;3;657
1701;Galezy;Bucks;22-Jul-21;268;4;50
1702;Floryn;Kryworuczko;19-May-97;532;1;1922
1703;Œwiatozar;Abranczyk;26-Nov-92;871;3;1702
1704;Jacek;Suchowolak;07.mar.07;1577;1;1721
1705;Czcibor;Szyber;3-Sep-01;509;3;544
1706;Jozue;Stanasiuk;10.mar.94;1440;2;1996
1707;Heliodor;Jakumulski;1-Apr-14;521;3;62
1708;Fidelis;Komieczna;26-Nov-03;2059;3;1173
1709;Nehemiasz;Cwaka;10-May-21;1656;3;1288
1710;Barabasz;Badetko;14-Jan-17;681;3;868
1711;Radociech;Gienisiewska;31-Jan-05;851;3;1910
1712;Tezeusz;Steehr;26-Sep-17;2071;4;1736
1713;Pompejusz;Sabiron;28-Dec-04;1514;4;1344
1714;¯elis³aw;Knoski;21-Feb-09;581;3;168
1715;Seweryn;Doskoczyñski;1-Jun-12;720;4;1484
1716;Tacjusz;Klirka;8-Jun-19;1861;3;1672
1717;Zygmunt;Miedoba;15-Apr-97;982;3;85
1718;Domarad;Krygielewicz;12-Sep-02;978;4;1925
1719;Daniel;Cz³apka;8-Aug-93;1391;2;864
1720;Przec³aw;Sarnawiak;26-Apr-05;498;1;49
1721;Wieñczys³aw;Przibilla;25-Jun-12;17;4;121
1722;Goœcimir;Fieback;4-Aug-98;1509;2;711
1723;Pius;Wojcieszonek;16-Dec-91;1229;4;335
1724;Rut;Hereczuch;7-Feb-18;850;2;494
1725;Iwo;Skie³czyñski;25-Sep-08;2047;4;1842
1726;Witold;Koszala;20.mar.10;1546;1;274
1727;Oliwier;B¹dzia;1-Nov-17;122;3;888
1728;Zdzis³aw;£achwicka;22-Jun-12;1976;4;1204
1729;Namys³aw;Szulajewski;30-Apr-12;707;2;1793
1730;Œwiatozar;Spirodek;7-Aug-01;92;3;173
1731;Sobies³aw;Branczewski;9-Oct-02;1511;3;1879
1732;Bernardyn;Maszczyc;10-Oct-90;134;3;15
1733;Tobiasz;Artjonienko;2-Jan-92;1652;4;1710
1734;Bazyliusz;Buchi³owicz;21.mar.94;424;3;1125
1735;Tristan;Spett;23-Aug-22;1832;1;1477
1736;Kanizjusz;Lichawski;6-Oct-96;214;3;654
1737;Alojzy;Elksin;3-Jun-06;1194;4;907
1738;Anastazy;Pulu;24-Jul-16;1102;3;1486
1739;Eutropiusz;Kozierkiewicz;01.mar.11;15;1;43
1740;Dobiemiest;Ocies³a;22-Nov-97;1342;4;1620
1741;Robert;Dulma;5-Oct-97;808;2;1493
1742;Imis³aw;Szepecki;23-Sep-92;120;4;1743
1743;Przes³aw;Greniger;31-Jan-95;698;4;529
1744;Jêdrzej;Chlebiecki;25-Jan-95;1974;4;912
1745;Frydolin;Randnowska;11-Apr-98;1169;2;1058
1746;Pêcis³aw;Ku³odziuk;6-Nov-92;134;1;884
1747;Teofil;Janecek;30-Apr-98;953;2;220
1748;Bazyliusz;Hebioda;19.mar.98;1118;3;258
1749;Niegos³aw;Taboñska;13.mar.93;1692;4;1827
1750;Zdzibor;Frenszkowski;25-Feb-06;2101;4;197
1751;Klemens;£agucin;29-Jan-21;1043;3;1232
1752;Cyriak;Bubieñczyk;8-Dec-02;969;4;1745
1753;Dobros³aw;D³u¿ek;29-Jul-08;1688;1;719
1754;Czech;Stroik;21-Jun-00;75;4;1949
1755;RenÃƒÂ©;Praetsch;15-May-95;1754;4;1074
1756;Wszerad;Zazoñ;7-Jun-02;1882;3;829
1757;Prudencjusz;Pipr;27-Jan-08;109;4;431
1758;Sozant;Se³eszczuk;14-Dec-01;237;3;392
1759;Frydolin;Ga³ganowska;27-Aug-97;1622;3;1240
1760;Niecis³aw;Elbo;1-Aug-03;1427;2;1665
1761;Egbert;Liwalski;5-Jan-03;1218;1;1848
1762;Hygin;Wiercimor;22-Aug-21;440;1;1399
1763;Tycjan;Urzyczak vel Urzyca;9-Nov-14;314;3;672
1764;Bratumi³;Tobijañski;25-Dec-17;1190;2;814
1765;Leodegar;Kancior;15-Dec-07;893;3;246
1766;Ziemowit;Jaworuk;7-Jan-06;1475;1;732
1767;Zbylut;Szkalej;9-Jan-05;1369;3;913
1768;Floryn;Paulis;15-May-15;766;3;1836
1769;Magnus;Zastrau;01.mar.94;181;4;1893
1770;Dorian;Kromryœ;14-Sep-07;1418;2;501
1771;Siestrzemi³;Grandaj;29-Aug-07;148;4;497
1772;Tolimir;Kukujan;28-Apr-96;917;3;685
1773;Wyszomir;Gawe³ka;3-Sep-98;926;1;1537
1774;Justynian;Krukawka;22-Oct-18;2128;2;82
1775;Cecylian;Hundowski;25-Jul-17;1920;1;1437
1776;Saturnin;Ma³anczyj;14-Feb-95;268;4;106
1777;Wrócis³aw;Draheim;30-Sep-14;1548;1;240
1778;Agenor;Peczunko;4-Sep-22;746;3;504
1779;Przybymir;Havlin;6-Dec-91;131;4;1248
1780;Nosis³aw;Kurdyjaka;11-Jul-21;944;4;1542
1781;Lutobor;Czapra;24-Apr-18;2038;1;436
1782;Wszemi³;Koczula;23-Jan-03;1386;4;54
1783;Walter;Cerak;24-Aug-98;1308;2;1222
1784;Hugon;Grozowski;10-Apr-16;777;3;90
1785;Artemon;Ja¿yn;12-Sep-93;1991;2;1523
1786;Ariel;Erazmuz;17-Feb-16;315;4;1184
1787;Ninomys³;W³asowska;4-Oct-17;2085;4;1111
1788;Paramon;Minkielewicz;27-Oct-12;1553;3;1103
1789;Tristan;Brodalla;11-Jul-94;1273;3;638
1790;Jerzy;Jupczykowska;1-Aug-00;1952;2;467
1791;Konstantyn;Finzel;21-Dec-06;1877;4;1361
1792;Lechos³aw;Zateñska;23-Sep-96;1386;2;1174
1793;Leon;Marcieniuk;24-Jan-93;618;4;774
1794;Sewer;Bajkalska;25-Jan-17;1303;2;1926
1795;Jarogniew;Poszyñska;5-Apr-17;1746;3;1022
1796;Krzywos¹d;Anyszka;22-Dec-17;1409;1;1222
1797;¯yros³aw;Lambl;15-Oct-13;925;3;1780
1798;Teofil;Koœciecki;4-May-03;1547;3;23
1799;Celestyn;Wilgotek;2-Sep-09;325;3;1346
1800;Lech;Cipciañska;23-Jul-92;187;1;162
1801;Fortunat;Chudkiewicz;23.mar.05;1285;1;1238
1802;Trzebimir;Sa³osz;17-Aug-18;380;2;1706
1803;Bazylid;Kawicz;28-Jul-99;1198;4;356
1804;Benon;Burgie³a;22-Sep-11;1703;3;12
1805;Roœcimir;Bamba;2-Oct-19;760;4;612
1806;Piotr;Zbikiewicz;3-Aug-01;532;1;253
1807;Ksawery;Ku¿ylewicz;11-Feb-90;469;3;386
1808;Terencjusz;Sier;17-Aug-95;1934;3;1612
1809;Leonard;Frieman;13.mar.97;1375;2;1764
1810;Lucjol;Szurec;8-Aug-00;1685;3;581
1811;Jazon;Hadyn;3-Jul-97;259;4;1798
1812;Eligiusz;Grz¹szlewicz;15-Sep-21;1374;2;1718
1813;Dzier¿ys³aw;Alomczyk;26-Aug-19;1945;1;251
1814;Dobros³aw;Klejszmid;18-Jan-17;1040;2;271
1815;Bronimir;Jaców;28-Sep-20;1015;2;992
1816;Patrycjusz;Regelska;26-Jan-91;1484;2;1599
1817;Dalegor;Jajson;6-Oct-17;604;4;1080
1818;Rut;Stachurzewski;18-Feb-14;519;2;548
1819;Miko³aj;Rachikowska;6-Jan-94;843;2;147
1820;Egon;Cwiakowski;14-Jun-10;1325;1;498
1821;Benignus;Lankajtys;15-Jun-14;380;4;1205
1822;Bolemys³;Bryæ;5-Jul-00;918;1;1041
1823;Fortunat;Kliza;26-Nov-10;1097;1;408
1824;Faustyn;Wezierska;15-Apr-18;879;2;1457
1825;Klement;Gieciemin;10-Jul-96;2105;3;808
1826;Przec³aw;Pustochin;9-Jan-13;724;1;1954
1827;Goœciwit;Stragala;11-Feb-14;120;3;591
1828;Chociebor;P¹czos;15-Sep-13;980;4;1119
1829;Czcirad;Sowestjanow;20-Sep-08;770;2;109
1830;Soter;Piêdel;8-Nov-99;1029;2;1756
1831;Leonidas;Mista;27-Apr-15;850;4;673
1832;Uniemys³;Ambramczyk;21-Dec-16;1493;2;1832
1833;Erast;Kosirb;27-Feb-13;1170;2;376
1834;Eryk;Wasiniak;31-Oct-13;408;2;513
1835;Wszebor;Propok;16-Jan-02;613;3;755
1836;Martynian;Kamazurska;26-Aug-97;213;4;1879
1837;Borys³aw;Sztraube;19-Nov-14;1175;3;3
1838;Konradyn;Obroœliñski;28-Dec-94;991;4;1370
1839;Patrycy;Figóra;8-Feb-11;1124;1;1801
1840;Porfirion;Burtaw;18.mar.13;798;1;859
1841;Namys³aw;Muranski;12.mar.90;1561;3;355
1842;Hubert;Frontzek;4-May-18;481;3;1827
1843;Drogomir;Lesig;5-Feb-15;932;3;1722
1844;Zbros³aw;Jêdracka;21-Jun-92;1227;4;1540
1845;Antym;Imio³owski;30-Apr-91;521;1;800
1846;Dobiegniew;Samborowski;23-Aug-91;1400;1;944
1847;Kondrad;Matyaszczyk;08.mar.91;3;3;1488
1848;Bogudar;¯yliszczak;19-Sep-92;1433;1;225
1849;Wszegniew;Gi³owejno;31-Jan-08;1944;4;885
1850;Gerard;Reinprecht;30-Nov-98;1984;2;1229
1851;Zorian;Gizgoñ;10-Jul-18;629;4;482
1852;Ursyn;Zdzieszek;22-Jun-03;147;4;1598
1853;Korneli;Bramnik;24-Jan-91;1872;1;280
1854;Bruno;Boju³ka;15-Jun-22;491;2;875
1855;Ryszard;Czpik;2-Jan-02;822;4;1436
1856;Diogenes;Rza¿onka;25-Sep-94;386;2;1263
1857;Dezyderiusz;Didunyk;12-Jun-92;1468;4;1820
1858;Wszeciech;Krzoski;31-Aug-17;868;2;484
1859;Kalikst;Zitko;21-Jan-09;1814;3;1017
1860;Noemi;Rajchwald;14-Oct-12;1210;4;1526
1861;Stanimir;Schaeffer;26-Aug-07;1042;4;604
1862;Felicjan;Gawroñski;23-Jan-91;895;4;1084
1863;Prot;Sonczawa;28-Jul-18;1741;1;1168
1864;Godzimir;Malentowicz;07.mar.09;1941;1;922
1865;Ursyn;Harebza;23-Jan-08;131;3;1360
1866;Trzebimir;Konpko;25-Jan-93;956;3;435
1867;Mansfet;Niepoœpia³;10-Dec-01;2077;2;1797
1868;Ramon;Piecharczyk;24-Sep-10;670;3;1146
1869;Dobrowiest;Smolyn;13-Feb-20;480;4;1136
1870;Bruno;Poœpieszyñski;12-Jun-10;1466;2;1566
1871;Jerzy;Swoszowski;6-Nov-08;1447;2;347
1872;Borzys³aw;Lovass;22-Jul-06;1489;2;766
1873;Marceli;Kalewicz;5-Dec-18;1925;3;1858
1874;Grodzis³aw;Matlor;1-Oct-20;760;3;950
1875;Bonifacy;Warowicki;8-Feb-09;2105;4;1623
1876;Konstanty;Karasiak;29-May-22;209;1;1896
1877;Barnaba;Karakosta;29-Dec-12;1916;3;59
1878;Benicjusz;Szefociñski;28-Nov-93;1565;4;553
1879;Frydolin;Maryiczyn;6-Aug-06;1932;3;391
1880;Klaudiusz;Hryciek;21-Sep-02;1247;3;111
1881;Pêcis³aw;Szawczuk;10-Dec-15;1075;1;147
1882;Euchariusz;Jeziuk;23-Jun-90;1999;4;542
1883;Alojzy;Czoropata;13-Nov-91;617;4;1297
1884;Jan;Horbañczuk;9-Jul-14;708;4;282
1885;Eustachiusz;Stelebak;19-Nov-97;2016;1;1598
1886;Gaspar;Raczkiewicz;01.mar.15;1705;2;896
1887;Dobronieg;Stelmeszyk;5-Feb-97;1988;3;1544
1888;Oktawiusz;Klimaj;26-May-93;1844;1;713
1889;Abraham;Kaza³ka;13-Sep-13;779;3;278
1890;Jan Kanty;Cherczyñski;27-Apr-06;1240;2;777
1891;Dobrogniew;Szustaczyñski;21-Feb-02;1932;3;99
1892;Germanik;Narel;31-Jan-20;2020;1;623
1893;Naczes³aw;Hamzik;20-Nov-12;570;1;1046
1894;Eustachiusz;Paradysz;5-Apr-95;520;3;1803
1895;Roman;Tryzubiak;24-Sep-15;1258;2;1404
1896;Wespazjan;Pó³terzycki;1-Jan-99;422;1;101
1897;Wieñczys³aw;Bardzel;3-Feb-98;1528;3;1282
1898;Tymon;Sadowiec;28-May-97;481;1;1421
1899;Rodryk;Anglewicz;12-Dec-94;1722;2;455
1900;Igor;Gozdalski;7-Jan-22;627;1;743
1901;Daros³aw;Gierdo;2-Jan-19;2078;2;737
1902;Epifaniusz;Mê¿czyzna;17-Dec-01;311;3;1646
1903;Otto;Kode;26-Sep-04;1074;4;561
1904;Bean;Procher;22.mar.20;1851;3;1241
1905;Bo¿eciech;Klejszmit;12-Jan-12;1717;1;47
1906;Cierpis³aw;Kal;22-Jan-10;2046;1;1110
1907;Jac³aw;Junklewicz;28-Jun-21;618;1;967
1908;Goœcirad;Degan;4-Feb-16;303;3;488
1909;Barabasz;Klewan;26-Dec-93;1469;2;179
1910;Dobrymir;Rzentarski;2-Nov-90;522;2;440
1911;Œwiêtope³k;Czeluszek;24-Aug-09;1784;2;595
1912;Jan Chryzostom;Tetzlaff;24-Feb-00;1757;3;383
1913;Joachim;Zillman;3-Oct-93;955;4;1479
1914;Demokryt;Dittel;11-Feb-91;1610;4;1536
1915;Jonatan;Rocholl;1-Nov-01;1054;4;562
1916;Bronis³aw;Radajkiewicz;12-Sep-96;574;3;1014
1917;Domas³aw;Hupatsch;16-Apr-94;745;4;489
1918;Pompejusz;¯aruska;8-Apr-09;1642;3;1580
1919;Spirydion;Delega;3-Jan-19;483;4;1174
1920;Szczepan;Bulski;18-Sep-15;1260;2;1924
1921;Auksencjusz;Sedlak;22-Aug-93;800;1;1173
1922;Bazyli;Setkowiak;24-Jun-12;770;2;481
1923;Kornel;Dominiaczek;27-Nov-11;1827;4;76
1924;Niegos³aw;Marsza³kiewicz;24-Aug-03;1874;2;1315
1925;Donat;Nietruba;30-Jan-19;635;1;1167
1926;Albrecht;O¿orowski;6-May-11;780;2;1936
1927;Nemezjusz;Babecki vel Babieski;6-Dec-96;2081;1;1652
1928;Ariel;Mi¹cek;25-Nov-03;2029;3;1984
1929;Goar;Streibon;3-Nov-01;1197;4;179
1930;Drogos³aw;Ninowski;2-Dec-15;991;1;1537
1931;Robert;Reichl;5-Feb-21;738;4;1430
1932;Sewer;Dziuszkin;7-Dec-16;1489;3;718
1933;Noemi;Zacirka;13-Apr-16;1768;2;487
1934;Jordan;Payerhin;8-Nov-95;1094;4;614
1935;Erwin;Zagiel;21-Jun-05;376;4;419
1936;Ferdynand;Knyz;10-Apr-96;1098;3;953
1937;Arystarch;Dodane;15-Jul-99;2012;4;1373
1938;Krzywos¹d;Rukœciñski;2-Jun-01;30;2;901
1939;Dad¹bog;Rycerski;9-Dec-06;1641;3;377
1940;S³awosz;Jerusalimcew;14-Feb-01;1242;2;1975
1941;Onufry;Jenrysik;3-May-90;2060;4;835
1942;Uriasz;Zawierucha;24-Apr-03;1510;2;1686
1943;Barabasz;Tamkowski;13-Dec-17;1762;4;1806
1944;Agaton;Rozala;12-Sep-01;116;2;1342
1945;Apolinary;Kurkieniec;26-Aug-21;2100;1;1425
1946;Adalbert;Jonajtys;30.mar.22;988;4;546
1947;Harasym;Pomarenko;22-Sep-95;893;2;937
1948;Kiry³;Cias³ak;28-Jun-93;1975;2;1851
1949;Niecis³aw;Achtabowski;26-Sep-93;1928;2;953
1950;Ariel;Chich³un;16-Nov-18;1770;3;1076
1951;Cieszyrad;Wêdlik;21.mar.01;1945;2;1851
1952;Arystarch;Tanas;8-Apr-14;26;1;78
1953;Lewin;Je³owski;28-Nov-90;1587;3;1019
1954;Makary;Makajew;16-Sep-96;655;4;125
1955;Miros³aw;Kendera;23-Feb-03;1715;2;111
1956;Romuald;Rucikowski;9-Jan-92;933;2;80
1957;Jurand;Bie³ko;27-Jul-93;661;4;1631
1958;Grzymis³aw;Szobó³;23-Jul-06;1116;2;1895
1959;Otton;Slodek;08.mar.99;816;2;519
1960;Benicjusz;Jendreszak;9-Apr-97;1927;3;88
1961;Czcirad;Rymieniecki;15-Dec-03;1264;4;1007
1962;Bêdzis³aw;S³a¿kiewicz;21-Aug-16;1265;2;1894
1963;Mokij;Lackinger;1-Sep-04;1479;1;143
1964;Iwon;Kaczmarkowski;27.mar.90;1849;4;792
1965;Zbys³aw;Kaszlejew;24-Dec-18;417;3;1619
1966;Klemens;Puperska;27-Jul-01;492;4;1356
1967;W³oœcis³aw;Gejnerewska;14-Jan-92;1019;4;1428
1968;Baltazar;Medrek;27-Oct-10;199;2;1766
1969;¯elis³aw;Zerko;31-Aug-11;880;2;617
1970;Angel;Tronczyk;7-Jan-01;562;1;1516
1971;Gotard;Magrean;6-Dec-95;650;2;1443
1972;Igor;Masz³ykina;06.mar.06;2017;3;1828
1973;Wawrzyniec;Chilakowski;5-Sep-19;1558;1;1218
1974;Jozafat;Andrzelachaj;17-Oct-11;1583;3;972
1975;Floryn;Persiñski;30-Jan-15;369;4;1588
1976;Teodozjusz;Magalewska;25-Dec-98;344;4;164
1977;Martynin;Cajtas;08.mar.13;983;4;1063
1978;Festus;Frej;17-May-20;11;1;1408
1979;Czech;Klefaœ;29-Oct-05;929;2;1523
1980;Florentyn;Wójtyczka;16-Oct-95;2090;4;1011
1981;Teodor;Szufar;7-Oct-19;487;1;1912
1982;Irydion;Rodlewicz;16-Jul-95;1978;2;226
1983;Bertrand;Aplas;10-Jul-07;1165;4;315
1984;Niedamir;Kortoniuk;7-May-99;1196;2;704
1985;Teofil;Spó³czyñski;14-Jun-13;75;1;1574
1986;Andonik;Ripak;29-Jun-11;2114;4;1484
1987;Wyszemir;£apak;26-Jan-92;1894;3;337
1988;Dorian;Wroñka;11-Jul-91;997;4;196
1989;Emiliusz;Afek;20-Oct-97;166;4;657
1990;Cyrus;Brzusmann;18-May-92;915;2;563
1991;Radzis³aw;Fedszak;23-Apr-92;1045;4;1216
1992;Gawe³;Stanusch;22-Jan-97;283;1;189
1993;Budzis³aw;Szczêdz;22-Sep-01;1269;4;531
1994;Bo¿ydar;Kiertein;30-Oct-21;1146;1;908
1995;Erazm;Korolewa;12-Aug-08;1683;2;893
1996;Biernat;Murasicki;3-Oct-15;720;1;1477
1997;Czcibor;Gorzelec;29-Oct-93;1572;1;1884
1998;Rygobert;Czu³a;2-Jul-13;1724;4;1010
1999;Salwator;Kalwak;1-Jul-90;357;1;847
2000;Lewin;Ciszinger;13-Aug-95;3;2;608
2001;Zbros³aw;Ostraczek;3-Oct-01;2016;3;289
2002;Manfred;Krudowski;29-Sep-18;472;2;909
2003;Tytus;Lippert;16.mar.07;34;4;902
2004;Idzi;Maraton;26-Feb-04;732;4;1114
2005;Symeon;Reby;18-Oct-96;187;3;1555
2006;Wszegniew;Wawryzniak;26-Sep-12;463;3;1837
2007;Pêcis³aw;Sorycz;3-May-07;1013;2;847
2008;Korneliusz;Koleñdo;11-Jan-95;626;3;736
2009;Zbygniew;Korzla;30.mar.96;651;2;395
2010;¯elis³aw;Ognista;25-Jan-04;1941;2;1087
2011;Anatol;Koryski;26-Jun-02;561;1;1508
2012;Lewin;Gmyra;30-May-10;1480;3;453
2013;Wyszes³aw;Jaruchwicz;13-Sep-99;363;4;260
2014;Trzebimir;Montelski;21-Jul-12;907;2;472
2015;Pankracy;Tomki;27-Jun-06;550;2;924
2016;Borzywoj;Baborycka;15-Feb-22;1697;3;533
2017;Duszan;Pedziszewska;31.mar.05;2041;4;196
2018;Stronis³aw;Burcz;2-Apr-93;1240;4;1076
2019;Tomasz;Wiekarska;3-Sep-10;881;2;1932
2020;Cecylian;Dinter;30-Jul-97;241;1;1954
2021;Zygmunt;Motysek;24-Nov-97;1296;3;540
2022;Porfirion;Drutis;18-May-13;1271;3;45
2023;Maurycy;Rosienkiewicz;2-Jan-11;1604;2;1968
2024;Dan;Deman;4-Feb-14;927;4;150
2025;Denis;Fiecman;31-Dec-99;345;2;1502
2026;Bjorn;Hulsch;26-Jul-14;1287;2;687
2027;Juliusz;Zaza³owska;13-Dec-01;1199;2;1126
2028;Nelly;Mosopust;12-Oct-11;1775;4;818
2029;Trzebomys³;Topajew;13.mar.92;1472;3;853
2030;Lechos³aw;Jorg;15-Dec-98;1825;1;410
2031;Feliks;Wódarkiewicz;11-Sep-90;268;4;28
2032;Czechasz;Pietruszeñska;8-Aug-14;1967;4;416
2033;Cieszygor;Dunkan;28-Sep-91;829;1;1331
2034;Radek;B³aniarz;18-Jan-93;438;3;1579
2035;Herkulan;Grymu³o;19-Jan-13;1697;2;289
2036;Lechos³aw;Szufla vel Szufliñska;18-Jul-90;1057;1;128
2037;Radomi³;Szywulok;18-Dec-08;253;2;575
2038;Melchior;Rossakiewicz;21.mar.11;74;3;554
2039;Goliat;Hargot;11-Feb-07;1325;1;549
2040;Rafael;Proskart;21-May-19;660;4;910
2041;Goœcimi³;Sejnawska;8-Jan-99;627;4;1477
2042;Rados³aw;Po³êczak;10-Jan-11;135;4;1756
2043;Nadbor;Franzuschak;26-Apr-92;2132;4;563
2044;Agenor;Spoler;3-Feb-91;244;3;846
2045;Odon;Mojle;11-Jun-01;390;1;182
2046;Ado;Skoczkiewicz;23-Apr-03;936;4;1201
2047;Budzisz;Wowros;1-Jan-14;1225;1;398
2048;Bogdan;Moszczykowski;25-Nov-07;6;1;866
2049;Wac³aw;W³óczywoda;29-May-20;578;4;1037
2050;Herkulan;Dudczyn;30-Oct-17;268;2;632
2051;Pêcis³aw;Jaryczewski;29.mar.09;715;1;517
2052;Rajmund;Bruskowska;23.mar.99;1729;2;1164
2053;Wierzchos³aw;Klepczar;15-Aug-22;1000;4;1263
2054;Mieczys³aw;Peyret;01.mar.04;506;4;212
2055;Eliasz;Szweczykowska;19-Jul-98;1956;4;1410
2056;Leonard;Myl;2-Jul-10;1910;2;538
2057;Heliodor;Arnchold;20-Aug-05;1626;2;557
2058;Tomi³;Reomoger;31-Jul-00;1987;3;1833
2059;Oleg;Lubomira;21-Sep-11;1519;3;924
2060;Radomi³;Kotton;13-Feb-17;1626;2;524
2061;Lutos³aw;Michlic;2-Jun-18;1641;2;321
2062;Dobromierz;Poro¿ko;30-May-20;1254;1;1485
2063;Mi³ogost;Leosiewicz;4-Dec-98;113;1;1758
2064;Bean;Ru¿enkiewicz;8-Feb-21;1956;2;739
2065;W³oœcibor;Barlej;15-Apr-05;489;4;538
2066;Benicjusz;Matyasik;23-Nov-91;997;4;334
2067;Leonid;Rodzioch;23-Aug-04;924;2;1343
2068;Têgomir;Schabowicz;10-Feb-98;950;3;1461
2069;Eustachiusz;¬wikliñski;25-Aug-97;887;1;840
2070;Orfeusz;Niedzwiñski;5-Oct-15;1830;1;858
2071;Franciszek;Maxisch;20-Jan-07;328;1;1269
2072;Lenart;Ochwa³;8-Apr-96;1843;2;1258
2073;Oktawiusz;Zadnieprowski;5-Apr-22;1381;1;1686
2074;Szwieciech;Cho³czenko;27-Feb-99;290;1;29
2075;Charyzjusz;Bodewska;7-Dec-04;632;4;809
2076;Modest;Zalman;30-Jan-06;1237;2;179
2077;Nikodem;Manecki;2-Sep-08;1775;3;1632
2078;Euchariusz;Moskwin;18-Dec-21;1076;2;1780
2079;Sieciech;Pronkiewicz;09.mar.15;209;4;1006
2080;Wolmar;Chwojdziñska;5-Jan-03;899;1;728
2081;Leopard;Labant;24-May-92;1811;1;1764
2082;Apolinary;Dinham;16.mar.13;716;4;541
2083;Borys;Pidpirka;31-Oct-21;1853;4;177
2084;Œwiêtope³k;Duchcik;21-Apr-13;637;1;761
2085;Nikifor;Afelder;4-Nov-20;1334;1;481
2086;Wszebor;Muraszko;9-May-21;152;4;1705
2087;Diogenes;Beraziuk;2-Jul-92;1041;1;1590
2088;Witomir;Klatschke;11-Sep-03;900;4;1398
2089;Euzebiusz;Mêdzia;3-Oct-01;1518;3;1123
2090;Goliat;Szecz;12-Jan-21;1444;4;83
2091;Mansfet;Per³ów;21-Aug-20;1380;4;1008
2092;Lambert;Kryñ;26-Jul-12;48;3;1858
2093;Jaros³aw;Szacko;18-Jan-15;843;4;586
2094;Kilian;Karluk;30.mar.11;1639;2;674
2095;Szczêsny;Bachmarczuk;16-Nov-18;306;1;1660
2096;Marcel;Deutschendort;11.mar.06;87;4;1729
2097;Tolis³aw;Perdyñska;29-Jul-96;1047;1;1425
2098;Budzimir;Ciecmierowska;6-Jan-95;1351;1;1856
2099;Klement;Goba³a;20-Jan-08;316;2;340
2100;Jerzy;Filipczok;12-Feb-96;1723;3;1792
2101;Dolores;Ferlik;24-Jun-20;581;2;918
2102;Wirgiliusz;Buttner;25-May-19;1807;4;1725
2103;Samuel;Glêæ;7-Oct-90;607;2;929
2104;Konstanty;Brotza;10-May-98;1971;2;1769
2105;Rodryk;Schalforz;3-Dec-93;120;2;909
2106;Telesfor;Baziuch;14-Feb-95;2026;2;1493
2107;Wodzis³aw;Ziffert;15-May-09;1788;3;1608
2108;Jêdrzej;Kropis;21-Apr-96;1926;2;998
2109;Auksencjusz;Szarniewski;17-Aug-94;1863;1;1010
2110;Leander;Brodner;4-Nov-94;1051;2;1053
2111;Sebald;Gukierska;17-Jun-95;562;3;65
2112;Mieczys³aw;Grzymis³owski;9-Jul-98;1488;3;1915
2113;Szwieciech;Dudyn;25-Apr-08;1512;4;1696
2114;Parys;Taranczuk;14-Oct-03;1663;3;484
2115;Natalis;Abendrot;3-Apr-10;993;2;631
2116;Erazm;¯amajda;30-Aug-22;908;1;973
2117;Artemon;Kamaszkiewicz;23-Nov-09;18;3;1234
2118;Racis³aw;Staszica;22-May-99;1804;4;548
2119;Marian;Chlasz;5-Oct-98;360;1;464
2120;Gustaw;Botta;2-May-14;1860;1;1737
2121;Laurenty;Jêdrczak;17-Jun-12;887;2;1112
2122;Antonin;Gerasimczuk;20-May-98;1520;2;1107
