3389;Damaris;Dyckier;733991205;54;560;87-325;242
3390;Walter;Proszowski;593139893;151;314;27-580;1314
3391;Odil;Boraczek;727567627;88;514;41-902;492
3392;Leoncjusz;Brewster;746122558;98;983;41-506;1505
3393;Zachariasz;Kaita;224841368;172;524;66-130;717
3394;Gerhard;Usakowski;928581538;123;769;16-304;1509
3395;Hegezyp;Helemejko;677917500;89;773;92-102;128
3396;Oktawiusz;Niezgudzki;977295447;37;246;56-400;32
3397;Antoni;Zadruszeñski;457510926;84;968;05-120;160
3398;Beatryks;Muca;429947957;96;81;09-317;107
3399;Sulis³aw;Krekin;200363575;103;980;52-131;220
3400;Mokij;Konod;739644333;89;531;28-300;397
3401;Arystarch;Urman;602313184;20;688;07-106;1288
3402;Dolores;Borys;731574774;182;440;21-470;1680
3403;Naum;Urbiñski;602651680;50;910;46-200;425
3404;Eudoksjusz;Suchorzewski;474459118;174;574;32-075;758
3405;Goœcimir;Suchciek;600723693;127;446;85-346;1049
3406;Adaukt;Gedigace;660414394;150;779;28-300;1163
3407;Albaniusz;¯ygliñski;284083768;82;603;46-100;1806
3408;Nehemiasz;Ludnian;834282553;185;198;26-120;35
3409;Angelus;Szatel;551176689;79;197;64-840;1137
3410;Edwin;Kandyra³;665018206;17;854;48-317;622
3411;Bertram;Gaszkowiak;158206718;52;453;01-321;1609
3412;Fidelis;Czerepica;407465357;176;181;66-101;675
3413;Zdzis³aw;Handzelewicz;609618479;37;628;30-734;1943
3414;Ksawery;Wodylak;929414625;177;853;43-268;572
3415;Marek;£ownicka;611091417;45;934;44-313;1538
3416;Bernard;Faltynowicz;898450508;45;330;07-217;483
3417;Przemys³aw;Piprznik;835373329;37;728;85-201;1468
3418;Czcis³aw;Bajac;991327402;86;203;42-217;1985
3419;Augustyn;Trudnos;647979897;69;328;87-640;827
3420;Rajmund;Suruda;138786697;47;569;32-566;1620
3421;Liboriusz;Ha³a;635099622;145;388;78-100;454
3422;Radzimierz;Regec;906400892;167;498;58-124;954
3423;Gustaw;Trafinow;325522741;81;68;64-920;92
3424;Boleczest;Moulis;637204282;137;68;05-520;608
3425;Lubomierz;Szurar;346502972;155;259;26-420;1809
3426;Feliks;Szpitska;666765586;63;730;26-505;913
3427;Karol;Trêdowski;677940117;140;545;21-007;218
3428;Lilian;Murañczyk;265975967;189;727;28-440;317
3429;Wszemi³;Korwa;614584046;85;351;40-688;821
3430;Bart³omiej;Podfilipski;137832818;9;222;31-615;296
3431;Radowid;Sulma;900995293;159;494;37-750;1729
3432;Jazon;Ziêciuk;347451088;193;558;69-110;1636
3433;Gniewomir;Karoñ;768754459;125;112;88-430;750
3434;Maurycy;Œwitka;221651972;148;959;62-570;1351
3435;Konradyn;Gor¿elnik;779891781;163;324;08-207;1428
3436;Konstantyn;Wo³uch;849096848;164;748;41-300;126
3437;Myœlibor;Trerer;298042929;196;967;16-400;1782
3438;Spirydion;Pocharczyk;844052404;56;228;91-416;1809
3439;Petroniusz;Libuszowski;569427408;3;990;69-113;204
3440;Elizeusz;Komorniczek;617602046;177;476;41-806;1893
3441;Maurycy;M³ynarczykowski;632725055;98;557;09-520;1100
3442;Waleriusz;Druszkawiecki;473903430;2;732;27-100;428
3443;Przybys³aw;Wozaczyñski;534738683;151;276;83-329;1788
3444;S³awobor;Salas-Arieta;360376648;161;754;43-310;591
3445;Bogumir;Miechówka;218487813;73;152;41-814;169
3446;Przedpe³k;Kazinkonis;327270138;118;612;06-320;1402
3447;Pius;Rytel-Floryszczyk;805413202;23;594;99-400;55
3448;Amos;Zaniczkowska;971669403;158;858;55-320;641
3449;Herkules;Trepisor;980350998;76;987;58-210;1391
3450;Odyseusz;Matylda;631465041;91;52;76-010;1342
3451;Tomasz;Borbe;640192345;145;656;83-115;1488
3452;Tyberiusz;Kompan;689414637;183;138;17-200;218
3453;Korneliusz;Za³oñski;940234495;89;489;05-420;1310
3454;Dan;Kuchasz;546217779;61;364;43-603;807
3455;Liwiusz;Róziecki;866153128;119;636;26-610;161
3456;Emil;£aut;124474869;102;250;70-730;1213
3457;Lambert;Kornus;418726946;56;647;80-884;1613
3458;Kandyd;Konwisiorz;228073990;38;755;97-226;899
3459;Ewelin;Szanzer;145147012;199;670;92-009;1833
3460;Ursyn;Loos;426168159;143;118;88-210;1714
3461;Noe;Rypczak;584944690;79;991;05-402;1966
3462;Domarat;Wassen;190801128;16;185;44-245;954
3463;Uniemys³;Andrulewicz;831384532;138;823;16-120;31
3464;Bartosz;Po³ocik;514635726;176;163;60-427;893
3465;Przybyrad;Leszuk;896147645;153;930;67-210;1506
3466;Œwiêtobor;Ku³asiñska;447912336;196;977;41-408;1471
3467;Cyprian;Zasprzyk;406276880;14;850;25-450;465
3468;Tycjan;Cha³usko;421716518;72;599;26-605;1102
3469;Stos³aw;Gutiar;413223256;185;426;85-877;427
3470;Adrian;Galczowski;367863923;6;124;02-465;40
3471;Stojgniew;Matejewicz;698867762;195;401;37-700;391
3472;Lubomys³;Szycel;226439830;164;847;95-015;293
3473;Bolemir;Cypcar;200371817;68;235;65-366;871
3474;Zdzibor;Tamulec;394704241;25;443;59-216;17
3475;Blandyn;Flade;655744423;49;489;89-500;253
3476;Wyszomir;Zimnolong;293469315;42;354;76-039;1220
3477;Tobiasz;Kurita;683993195;60;210;22-100;1958
3478;Winicjusz;Bonarski;786951722;185;16;63-400;954
3479;Borys³aw;Kornell;868761171;64;365;43-346;156
3480;Dezydery;Golonek;745053941;189;376;65-133;1041
3481;Toligniew;Kowalczik;512441602;131;387;26-300;1304
3482;Sulibor;Weijer;749702080;86;570;70-260;377
3483;Ciechomir;Waddeli;291130955;85;136;63-313;1692
3484;Goœciwit;Walosek;985930334;198;512;63-714;1576
3485;Trzebowit;Zakolicka;124981760;41;853;41-902;590
3486;Wróciwoj;Guzerowicz;668298019;81;741;88-231;1103
3487;Joel;Frelok;461329448;23;743;89-240;643
3488;Machabeusz;Rozenbengir;322843173;162;42;00-451;893
3489;Czechoñ;Pityñski;127168674;101;617;02-029;327
3490;Ali;Bajczynko;596339215;52;373;42-680;1128
3491;Korneliusz;Gryczkiewicz;776478290;54;163;02-778;460
3492;Anatol;Dubnik;942572542;106;361;31-999;1057
3493;Odyseusz;Lihsy;792095460;81;975;41-500;712
3494;Boleczest;Kiereñko;817477019;66;290;28-340;1393
3495;Cieszygor;Bleska;579096396;162;936;42-100;1837
3496;Anastazy;Po³³um;512357100;127;64;65-506;21
3497;Dariusz;£ukijanczyk;340287013;128;109;42-523;1800
3498;Paramon;Wenecki;744882776;117;196;83-328;652
3499;Leonid;Grabsa;932219305;132;383;86-050;1482
3500;Ksenofont;Gillaschke;999935316;13;465;85-739;1509
3501;Taras;Maœlaczyk;539906167;43;884;05-501;768
3502;Borzymir;Tajszner;644500861;27;647;33-171;980
3503;Jacek;Rozuñska;957886601;161;122;81-814;501
3504;Fabrycjan;Szylf;977093646;129;613;02-873;1899
3505;Maurycy;Chlamtatsch;835605690;85;108;41-710;239
3506;Leon;Chilmanczyk;223753107;37;244;13-200;832
3507;Siestrzewit;Chorê¿y;725108488;92;737;61-453;1188
3508;Stanimir;Fioczyñska;226166101;15;89;82-325;758
3509;Erwin;Pidde;658803895;158;710;33-112;182
3510;Gerwazy;Kap³anów;794027952;51;484;62-211;359
3511;Korneliusz;Grygarcewicz;673422650;124;722;03-290;1663
3512;Krystian;Beljung;357818532;194;141;73-120;992
3513;Romeo;Jodlewska;461050524;48;589;71-008;1657
3514;Benicjusz;Robert;159732094;164;936;63-021;1758
3515;August;Prosak;224819165;123;42;42-120;1331
3516;Daniel;Sz³andera;481784307;144;942;83-020;888
3517;Otto;Harmarz;234371801;46;111;07-200;96
3518;Sebald;Kielemieniuk;720015744;129;664;96-128;5
3519;Czechoñ;Ga³aguz;236811248;75;934;88-300;1607
3520;August;Tiuryn;527773605;17;32;41-100;534
3521;Borys³aw;Ulok;726927981;154;490;46-027;1030
3522;Rut;Plucha;824838170;108;65;30-695;1623
3523;Czech;Mrygañ;838318500;106;802;93-309;1724
3524;Zdzibor;£ak;147111861;165;227;62-850;1910
3525;Walentyn;Dobbeck;340094518;95;535;96-500;324
3526;Sylwery;G³egu³a;982595733;63;559;15-571;1721
3527;Uniewit;Mickewicz;634473767;119;317;00-037;69
3528;Hubert;Nickiel;903440731;163;557;36-121;273
3529;Gniewomir;Brabletz;470855723;14;504;46-280;823
3530;Asenat;Olrich;738756869;6;774;64-920;1790
3531;Strze¿ywoj;Wilczynski;822020271;159;80;53-149;167
3532;W³odziwoj;Buturia;127481540;80;10;46-203;1486
3533;Radomi³;Laucher;285622043;11;43;19-400;24
3534;Brunon;Untik;489392906;197;185;09-450;680
3535;Strze¿ymir;Mikost;201410139;69;453;93-540;678
3536;Ezdrasz;Walêziak;588639017;186;150;18-430;1180
3537;Hipolit;Langmer;356026499;84;441;26-341;1439
3538;Nadmir;Protaœ;493493602;196;342;53-650;458
3539;Siecies³aw;Lenzer;182826535;40;434;98-400;442
3540;Gabin;Strahek;802889750;156;893;84-231;1566
3541;Pafnucy;Wrzossok;142811405;119;703;26-340;1424
3542;Miron;Stworowski;236845183;148;141;09-440;95
3543;Rut;Stugar;883351633;124;659;44-121;848
3544;Teofil;Krupicki;351955362;54;988;67-240;796
3545;Lubomir;Palmgwist;313916478;9;146;39-120;1850
3546;Maurycy;Zien;633581993;118;784;44-103;1719
3547;Sulirad;Schroier;745835968;11;916;06-220;1116
3548;Moj¿esz;Suchalec;588760412;55;7;98-354;1073
3549;Zdobys³aw;Cepeusz;660657220;40;537;22-335;779
3550;Teofil;Budarski;218189531;159;368;15-703;572
3551;Reinhold;Natulczyk;776691411;27;766;26-120;1293
3552;Lutomys³;Fornalski;881952795;92;888;99-200;1033
3553;Bêdzis³aw;Lejnik;598104694;124;979;16-400;685
3554;Ciechos³aw;Luciniec;702958877;17;265;98-235;445
3555;Abercjusz;Rasnowski;499829968;174;132;42-262;1628
3556;Czechoñ;Kiernoga;552264414;83;316;83-322;1008
3557;Dzier¿ys³aw;Samaraj;569111133;119;39;58-500;785
3558;Unimir;Cygów;164781403;62;716;35-119;1910
3559;Orfeusz;Chamu³ko;501748415;65;967;47-300;1731
3560;Wodzis³aw;Telekowiec;875712141;30;518;70-880;1930
3561;Dacjan;Zimmer;226981378;114;863;83-331;514
3562;Domawit;Arkuszyñski;347394858;58;320;44-240;470
3563;Dzier¿ys³aw;Strygl;887203215;56;364;05-152;1828
3564;Ewaryst;Kanafoyski;861972378;144;229;22-175;117
3565;Pudens;Tur³a;160679045;20;245;05-800;458
3566;German;Kiejk;565191967;47;323;64-360;402
3567;Uniegost;Terêtowicz;298253481;150;711;26-400;1584
3568;Kilian;Sznaus;294040351;174;917;22-610;1444
3569;Alan;Borodzisz;815345183;42;892;17-300;1671
3570;Wies³aw;Wabiak;694702637;63;896;63-700;267
3571;Siemiodrog;Kwiecuñ;371672004;68;756;08-101;1905
3572;Czêstomir;Suchyniak;626396337;18;530;03-020;1933
3573;Sozant;Puda³a;483129443;84;377;19-120;1718
3574;Niemir;Setzke;406527547;57;812;04-501;604
3575;Urlyk;Babilas;287502112;152;681;18-210;34
3576;Witalis;Naszuciñska;783345508;79;331;31-348;1214
3577;Henryk;Pierzcha³o;683778180;141;498;19-100;45
3578;Zbis³aw;Symoñski;679389798;49;200;66-010;1964
3579;Rodryg;Ciostek;950427024;17;564;26-432;1284
3580;Zefir;Srendok;232531392;141;616;98-105;999
3581;Szwieciech;Makal;809979511;51;43;46-112;2011
3582;Kandyd;Elwisz;526860177;181;295;41-710;1272
3583;Leodegar;Olchowa;345618374;94;815;63-400;463
3584;Aron;Mliszewski;597511821;142;355;62-065;1741
3585;Bogumir;Bilecki;579131973;158;185;60-685;1698
3586;Spycigniew;Gêsikowski;756200468;189;359;95-071;1354
3587;Racis³aw;Zdzymira;944063908;91;464;87-702;1208
3588;Rygobert;Szymter;851064055;103;55;63-830;299
3589;Czes³aw;Surenacz;610981244;139;998;30-033;884
3590;Amedeusz;Gozdawa-Reklewski;134324827;71;190;06-400;281
3591;Domicjan;Fankauzer;476818779;18;400;17-220;1675
3592;Cyriak;Pudig;908663516;103;397;58-100;456
3593;Laurencjusz;Nowiczki;561680473;74;824;75-668;1756
3594;Remigiusz;Broschiñska;669212540;174;897;26-900;1000
3595;Doris;Domagulska;730958241;97;925;64-920;594
3596;Gustaw;Swaczka;219358352;54;443;23-440;1163
3597;Jeremi;Dembliñski;689274221;92;474;48-300;414
3598;Mieczys³aw;Bargenda;715105510;162;855;88-160;1310
3599;Artemon;Wiroñski;797787286;105;229;08-331;645
3600;Juliusz;Torszenko;395706504;63;447;06-126;264
3601;Salezy;Szymberski;503383791;179;509;16-150;1672
3602;Achilles;Aleksanderski;165379344;200;21;32-020;1828
3603;Sieros³aw;Br¹cek;981640554;167;647;63-600;1841
3604;Olech;Galêza;702219716;32;590;41-303;1579
3605;Odyseusz;Gage;818538389;184;66;10-580;977
3606;Albert;Trêtko;441421397;113;28;13-300;139
3607;Radowid;Poœpieszyk;244272526;59;814;32-100;1075
3608;Bonawentura;Kozubnik;332870047;7;161;01-849;1490
3609;Skarbimierz;Nowosadzki;641707679;107;980;48-320;889
3610;Micheasz;Kunelis;874737975;157;723;32-744;668
3611;Mokij;B³a¿uszak;504282436;122;58;80-246;1029
3612;Denis;Obierek;297103322;190;4;07-411;1106
3613;Tymon;Wertes;991257945;194;183;85-183;859
3614;Przybyczest;Hó³oga;412846260;55;86;98-300;1690
3615;Lubomir;Dziordziel;222129465;158;669;39-200;1033
3616;Mi³orad;Spysiñski;622692869;49;257;78-100;1171
3617;Chociemir;Srubicka;411220754;42;603;63-210;325
3618;Têgomir;Gieronis;468395407;39;688;89-500;237
3619;Budzigniew;Mondszaj;812404871;106;873;64-840;1529
3620;Maksymilian;Ajlin;361544637;145;697;10-215;151
3621;Dalemir;Narewicz;944763009;132;64;62-571;1397
3622;Dobronieg;Brajda;508739026;53;112;18-105;1807
3623;Boromeusz;Drzyma³³a;758361074;165;648;02-996;693
3624;Gabor;Zorzytzki;995675932;183;227;42-510;1778
3625;Alfons;Kagoñ;886302832;79;914;28-300;1171
3626;Benon;Korus;427625716;157;20;59-220;1083
3627;Brodzis³aw;Fenkaluk;525919899;73;718;02-204;158
3628;Konradyn;Aniczyn;729478869;39;301;33-318;1304
3629;Zbygniew;Makola;631715731;139;354;99-205;261
3630;Witomys³;Tychu³ko;851785444;180;774;72-310;646
3631;Ludos³aw;Batraniec;707715548;97;352;22-244;324
3632;W³odzis³aw;Enzfellner;265490773;148;353;75-669;1526
3633;Dolores;Brander;168297703;150;729;22-630;587
3634;Beniamin;Wales;757411744;174;784;42-160;977
3635;Werner;Dajoœ;938838955;145;816;80-299;488
3636;Boguchwa³;Mikolska;883115966;109;493;20-129;1706
3637;Chwalibóg;Sylwestruk;746151958;143;239;78-324;730
3638;Szczêsny;Œwidrów;882650867;7;21;09-471;1964
3639;Justynian;Œcieszo;237061311;64;595;40-749;1591
3640;Czesemir;Koutni;750854500;3;48;80-735;1833
3641;Pimen;Rotoñ;383777023;114;814;41-100;1746
3642;Artemon;Brzezkowska;311097877;148;346;06-445;705
3643;Batszeba;Kaszuk;531425643;26;736;17-300;1409
3644;Frydolin;Kupaja;958148946;168;734;11-100;255
3645;Strze¿ywoj;Dziubincka;638411793;78;150;25-825;445
3646;Iwan;Waszukiewicz;490188578;97;589;18-416;682
3647;Julian;Karban;254206453;167;933;34-400;1777
3648;Frydolin;Ma³abis;975182572;25;496;82-200;773
3649;Rajmund;Kuœnierak;516137532;7;114;06-545;1827
3650;Witomi³;Weprzêdz;948376161;185;545;52-340;1866
3651;Kilian;Musto³;649015181;84;201;00-011;1993
3652;Goœcirad;W³odykin;804517794;9;329;92-772;842
3653;Bolebor;Szpyrak;730070145;67;29;05-510;249
3654;Wiêcemi³;Szuszlak;530537020;124;316;44-274;957
3655;Witomir;Hlubucek;558940403;56;257;26-115;206
3656;Gerhard;Lipiski;644019356;101;615;56-215;954
3657;Marceli;Kowaæ;848309395;56;552;92-018;1163
3658;Bêdzis³aw;¯urajska;415494628;113;660;63-100;542
3659;Benicjusz;Szapka;125278292;90;963;12-140;220
3660;Tadeusz;Kirmel;658284452;104;783;80-117;1689
3661;Kajus;Karatucha;539978401;166;149;78-314;1434
3662;Naum;Gumularz;957328124;193;278;70-703;1967
3663;Gerald;Œwirgo³a;271853371;156;445;17-200;1865
3664;Atanazy;Podlasek;122468679;54;326;64-800;1096
3665;Pantaleon;Tetiora;349908970;56;383;41-250;307
3666;Œwiatozar;Bejmowicz;614354523;154;203;06-300;727
3667;Cyprian;Jachimenko;183262868;24;737;85-239;1525
3668;Urlyk;Getmañska;757952271;35;486;32-864;723
3669;Dominik;KuŸdeba;321417200;75;509;64-110;1023
3670;Maur;Ogieg³o;118562309;178;727;35-505;1262
3671;Goœcirad;Knadel;540933572;151;80;04-424;52
3672;Roch;Chwarostiany;634846609;63;140;57-350;664
3673;Tolimir;W¹dko;342169371;109;115;26-601;1840
3674;Sêdzis³aw;Artowicz;149385304;28;515;07-140;1717
3675;Ursyn;Matschej;947546749;142;202;93-612;1848
3676;Lubomierz;Ajdyszewski;794118785;21;699;26-307;586
3677;Herkules;Schoepe;977026992;2;780;19-230;110
3678;Kamil;Schmichowski;553483486;72;851;04-452;270
3679;Zygmunt;Malec-Malecki;637053331;132;230;09-408;408
3680;Imis³aw;Helt;742112007;7;51;41-700;420
3681;Sulibor;Ryszowski;218426577;121;995;57-410;680
3682;Ambro¿y;Kanski;485530749;49;177;75-719;853
3683;Izydor;Kohlebek;234168278;105;56;05-190;890
3684;Natanael;Dychtan;970239601;170;859;82-316;1866
3685;Lucjusz;Pas³uszko;473738589;102;824;57-300;1989
3686;Dobrogniew;Korsza³owski;845009610;151;340;63-140;1805
3687;Alban;Zemecki;771677427;7;290;38-131;1216
3688;Domos³aw;Jarzembczyk;652630419;115;749;86-341;503
3689;Zdobys³aw;Pó³turzycki;331272208;71;48;46-200;1632
3690;Libert;Fatar;828457296;51;238;22-107;164
3691;January;Klektan;840556858;169;147;30-612;1831
3692;Napoleon;Genizsch;230058955;32;193;21-010;785
3693;Kiry³;Piszkiewicz;979925947;66;765;80-175;840
3694;Odil;Hrynenki;194385459;143;768;55-095;869
3695;Ronald;Oresztalski;970126971;178;885;06-400;576
3696;Zbroimir;Szczepna;144049077;136;135;38-441;1011
3697;Suliwoj;Bereszton;490817416;37;688;78-100;952
3698;£azarz;Putlak;393651259;114;253;21-530;1355
3699;Sêdzis³aw;Masztelarczyk;557685729;42;651;61-311;130
3700;Kasjan;Groczyn;540595821;76;645;86-230;1355
3701;Klaus;Kreutzinger;947003386;82;629;13-324;869
3702;Dzier¿ykraj;Udziñski;606946523;22;785;18-204;688
3703;Cyprian;Mielincka;444843301;69;837;86-014;975
3704;Sebald;Potomiec;762949673;9;163;90-766;1844
3705;Ernest;Biszka;296290106;178;888;08-330;1641
3706;Epifan;Szupa;953293831;109;127;16-100;376
3707;Salezy;Demianek;460002523;200;324;32-300;1559
3708;¯ywis³aw;Szêchu³a;341796693;71;119;16-500;1100
3709;Szwieciech;Publicewicz;579911702;155;549;30-437;150
3710;Marian;Pliszniarska;466771781;3;126;52-024;1315
3711;Epifaniusz;Fiksiak;135318538;132;195;86-260;521
3712;Mirogniew;Schmelzer;746723360;63;981;47-280;1676
3713;Dariusz;Flema;412076604;94;910;06-126;1843
3714;Helmut;Duchnia;772024971;55;783;33-322;1054
3715;Napoleon;Pijaczewski;362026486;64;811;62-312;1677
3716;Arystarch;Kohnwald;273966135;184;29;47-100;492
3717;Amos;Rogosch;252048722;186;524;21-550;1860
3718;Szymon;Kriebel;833558703;156;424;07-410;1133
3719;Lambert;Gecz;414692805;102;326;97-216;718
3720;Gniewomir;Dawdo;445445754;112;393;91-603;441
3721;Ninomys³;Ochnecki;343763322;133;602;64-510;297
3722;Czêstogniew;Korolewicz;376040631;84;630;59-220;274
3723;Ali;Zamar³y;997167923;47;22;56-330;1020
3724;Dragomir;Cigert;738530676;186;166;78-449;1516
3725;Lutomir;Pangalos;753533194;22;746;05-120;1359
3726;Emeryk;Czocheli;461720470;29;847;36-020;620
3727;Klemens;Dymidecka;185240339;124;69;62-112;1269
3728;Rudolf;Grundzach;465974155;72;626;57-402;775
3729;Bo¿ydar;Wo¿niak;714178425;71;256;31-980;1339
3730;Przybyczest;Nadstoga;599967750;28;860;12-100;523
3731;Goœciwit;B³aszczeœ;474325422;53;563;40-074;308
3732;Ali;Prys³asz;181024914;177;874;60-638;138
3733;Bohusz;Nede³ko;928357563;60;493;16-124;1435
3734;W³oœcibor;Somulak;875038751;88;538;62-400;331
3735;Jan Nepomucen;Pyrdo³;918300048;134;955;80-336;873
3736;Leopold;Stró¿ak;538266991;92;421;96-111;603
3737;Drogomi³;Kratko;261655722;150;27;37-410;235
3738;£ucjusz;Grycio;911517034;5;537;67-210;1805
3739;Feliks;Chaba;123371960;44;237;66-446;79
3740;Radzimierz;Hujniak;318522079;20;542;98-311;1298
3741;Symplicjusz;Bultz;700429638;16;572;46-100;928
3742;Gaspar;Wisnerowicz;163538707;163;868;33-170;1191
3743;Martynian;Betniuk;527539400;112;481;41-250;1746
3744;Têgomir;Kwietniewski;881703263;189;422;21-050;1633
3745;Prosimir;Moskaluk;893854107;76;913;26-212;1109
3746;Cecyl;Gugles;680580181;29;515;27-612;1001
3747;Biernat;Sultanias;173974355;75;604;04-101;877
3748;Aron;Kakucha;533731250;83;406;73-115;1940
3749;Unis³aw;Tamia³owicz;599614260;60;341;60-195;217
3750;Micheasz;Reinhold;391475099;113;513;03-835;125
3751;Onufry;Karela;186662752;188;456;53-506;124
3752;Wawrzyn;Œlipczuk;738068658;6;891;05-819;1478
3753;Godzimir;Emik;352688117;188;305;38-242;1552
3754;Miromir;Janetzko;726104876;28;164;71-273;544
3755;Kasper;Obolewicz-Obolikszto;378857147;179;604;89-240;792
3756;Nosis³aw;Trzepañski;991316802;105;664;06-458;335
3757;Danisz;Falanda;454441636;111;281;81-061;1464
3758;Prot;Jagusiewicz;171985066;101;324;44-238;855
3759;Otton;Grejs;980453025;21;405;35-231;420
3760;Czêstobor;Karolanek;293430543;73;726;21-421;1179
3761;Sabin;Strelc;934814044;181;88;18-212;460
3762;Hegezyp;Seba;696303128;76;902;05-100;588
3763;Trzebowit;Nikitenko;248177604;126;244;74-400;1026
3764;Ernestyn;Szadulik;254217848;160;904;56-210;905
3765;Uriasz;Bilicer;807037891;93;133;55-095;262
3766;Lutobor;Barger;852852015;76;30;65-954;115
3767;Sulis³aw;Nagierowicz;166924472;26;33;87-610;163
3768;January;Koleœ;655568528;189;796;58-560;861
3769;Libert;Tosarek;489893821;192;319;15-197;209
3770;Goliat;Jadwidzic;282192936;33;547;64-115;1328
3771;Sulirad;Nawarak;672789608;37;341;16-406;1596
3772;Honorat;Cyfert;733301020;146;844;16-010;1072
3773;Chwalimir;Pocian;828055626;155;606;05-504;939
3774;Oliwier;Semeñ;535602841;79;737;18-507;1300
3775;Siemomys³;Henselowski;383919909;80;755;31-124;1189
3776;Brunon;Gorecko;998071683;107;587;72-342;1409
3777;Augustyn;Odaniczka;363303355;59;452;06-400;908
3778;Racimir;Truskolaski;708917733;2;481;59-900;1607
3779;Marian;Preksler;714174211;64;339;60-475;135
3780;Mokij;Pra¿niewicz;637013245;180;386;06-445;1939
3781;Niecis³aw;Gryd¿uk;731604475;54;630;22-122;366
3782;Dobies³aw;Apczynska;816827375;151;252;46-166;1756
3783;Rupert;Cerde;689041263;79;292;14-107;134
3784;Wito³d;Stok;871102430;140;164;31-866;159
3785;Tyberiusz;Tarkowski;949951977;127;137;15-348;1203
3786;Lambert;Lonatowski;282621384;1;622;08-443;1571
3787;Ozeasz;Koterski;227703523;133;178;05-420;1256
3788;Gajusz;Jaszonek;865478966;108;978;09-410;786
3789;Flawian;Deucz;690181655;98;195;63-400;1340
3790;Przemys³aw;Altneder;473942270;62;207;72-342;1549
3791;Zbylut;Henclich;544024577;161;320;26-015;1205
3792;Bêdzimir;B³aszka;567715985;77;437;41-506;1030
3793;Maurycy;Przeszewska;859212990;26;575;40-748;659
3794;Bernard;Œlósarkiewicz;881767636;40;212;21-075;1899
3795;Jordan;Tyborra;319237937;147;231;63-012;572
3796;Enoch;Fataryga;182375145;124;295;48-385;50
3797;Gotard;Bazentkiewicz;694046975;59;726;99-200;637
3798;Filemon;Rysop;984288224;40;10;09-226;1680
3799;Ronald;Kuko³a;743559456;191;188;20-225;1332
3800;Cezary;Titkow;434624249;8;748;55-095;255
3801;Miron;Denkmann;579854230;15;441;97-371;922
